,PV,Date,Time,Hour,Temp,Rain,Zenith
1383,8.32295,2022-04-22,16:45,16,18.2,0.0,144.5344166414376
1384,7.549883333,2022-04-22,17:00,17,14.6,0.0,141.87196568366417
1385,8.08559,2022-04-22,17:15,17,14.6,0.0,139.10916479454897
1386,8.289543333,2022-04-22,17:30,17,14.6,0.0,136.26718113572986
1387,6.747557143,2022-04-22,17:45,17,14.6,0.0,133.36279179843208
1388,6.291813333,2022-04-22,18:00,18,14.6,0.0,130.40941940720904
1389,5.743042308,2022-04-22,18:15,18,14.6,0.0,127.41793791882648
1390,4.517354444,2022-04-22,18:30,18,14.6,0.0,124.39729113986255
1391,1.886746667,2022-04-22,18:45,18,14.6,0.0,121.35496446801154
1392,1.476707,2022-04-22,19:00,19,14.6,0.0,118.29734435892921
1393,1.544161444,2022-04-22,19:15,19,14.6,0.0,115.22999635774843
1394,0.569418533,2022-04-22,19:30,19,14.6,0.0,112.15788220653363
1395,0.3325766,2022-04-22,19:45,19,14.6,0.0,109.08553110848139
1396,0.216660744,2022-04-22,20:00,20,14.6,0.0,106.01717983654292
1397,0.084730133,2022-04-22,20:15,20,14.6,0.0,102.95688962224375
1398,0.003634,2022-04-22,20:30,20,14.6,0.0,99.90864552830999
1399,0.0,2022-04-22,20:45,20,14.6,0.0,96.87644612212871
1400,0.0,2022-04-22,21:00,21,14.6,0.0,93.86438637900031
1401,0.0,2022-04-22,21:15,21,14.6,0.0,90.87673594433723
1402,0.0,2022-04-22,00:45,0,14.6,0.0,54.859826935155354
1403,0.0,2022-04-22,02:00,2,14.6,0.0,48.209171058573716
1404,0.0,2022-04-22,03:15,3,14.6,0.0,47.6384528603788
1405,0.0,2022-04-22,04:30,4,14.6,0.0,53.34730675636763
1406,0.0,2022-04-22,07:15,7,14.6,0.0,79.38890129774553
1407,0.0,2022-04-22,09:00,9,15.8,0.0,100.18735538133365
1408,0.0,2022-04-22,09:15,9,15.8,0.0,103.24200006119938
1409,0.116325,2022-04-22,09:30,9,15.8,0.0,106.30790193959984
1410,0.910067556,2022-04-22,09:45,9,15.8,0.0,109.3810950757611
1411,1.276026556,2022-04-22,10:00,10,15.8,0.0,112.45752594258803
1412,0.345108578,2022-04-22,10:15,10,15.8,0.0,115.53295146762068
1413,2.378316889,2022-04-22,10:30,10,15.8,0.0,118.60282013547351
1414,2.659448667,2022-04-22,10:45,10,15.8,0.0,121.66213023576707
1415,3.63991,2022-04-22,11:00,11,19.7,0.0,124.70525332223419
1416,3.989885714,2022-04-22,11:15,11,19.7,0.0,127.72571152546433
1417,4.986246667,2022-04-22,11:30,11,19.7,0.0,130.71589308714243
1418,7.859002222,2022-04-22,11:45,11,19.7,0.0,133.6666812825207
1419,8.107495556,2022-04-23,12:00,12,23.5,0.0,136.81032555569317
1420,9.519123333,2022-04-23,12:15,12,23.5,0.0,139.6534274649298
1421,10.09355,2022-04-23,12:30,12,23.5,0.0,142.4163272546415
1422,10.58017333,2022-04-23,12:45,12,23.5,0.0,145.0773641197113
1423,10.96063,2022-04-23,13:00,13,23.5,0.0,147.60897353103482
1424,11.25973111,2022-04-23,13:15,13,23.5,0.0,149.97613084205057
1425,11.46017667,2022-04-23,13:30,13,23.5,0.0,152.13483018661213
1426,11.74985,2022-04-23,13:45,13,23.5,0.0,154.0312045625505
1427,12.09246889,2022-04-23,14:00,14,22.9,0.0,155.60244879785773
1428,12.28767667,2022-04-23,14:15,14,22.9,0.0,156.78121830437325
1429,12.44363778,2022-04-23,14:30,14,22.9,0.0,157.5048389155716
1430,12.47066667,2022-04-23,14:45,14,22.9,0.0,157.72839030408255
1431,12.48468111,2022-04-23,15:00,15,22.9,0.0,157.43687642446775
1432,12.34017889,2022-04-23,15:15,15,22.9,0.0,156.64981985191852
1433,12.16281111,2022-04-23,15:30,15,22.9,0.0,155.4153409895685
1434,11.97554667,2022-04-23,15:45,15,22.9,0.0,153.79746933488826
1435,10.56291333,2022-04-23,16:00,16,22.9,0.0,151.86338595641354
1436,11.32379889,2022-04-23,16:15,16,22.9,0.0,149.67487751759992
1437,10.6864,2022-04-23,16:30,16,22.9,0.0,147.28450396104932
1438,10.39814778,2022-04-23,16:45,16,22.9,0.0,144.73500645028608
1439,9.859965556,2022-04-23,17:00,17,11.3,0.0,142.06032843740155
1440,9.261623333,2022-04-23,17:15,17,11.3,0.0,139.2871671545364
1441,8.349254444,2022-04-23,17:30,17,11.3,0.0,136.43651020711013
1442,7.749663333,2022-04-23,17:45,17,11.3,0.0,133.52495130447795
1443,6.659466667,2022-04-23,18:00,18,11.3,0.0,130.5657423078629
1444,5.892397778,2022-04-23,18:15,18,11.3,0.0,127.56960578594206
1445,4.612613333,2022-04-23,18:30,18,11.3,0.0,124.54535519471762
1446,3.419563333,2022-04-23,18:45,18,11.3,0.0,121.50036580896709
1447,2.438830111,2022-04-23,19:00,19,11.3,0.0,118.44093232998594
1448,1.700013778,2022-04-23,19:15,19,11.3,0.0,115.3725447426614
1449,0.789904,2022-04-23,19:30,19,11.3,0.0,112.30010329295487
1450,0.551636538,2022-04-23,19:45,19,11.3,0.0,109.22808781892965
1451,0.372459667,2022-04-23,20:00,20,11.3,0.0,106.16069617335722
1452,0.142247778,2022-04-23,20:15,20,11.3,0.0,103.10195966657429
1453,0.01433,2022-04-23,20:30,20,11.3,0.0,100.0558412113705
1454,0.0,2022-04-23,20:45,20,11.3,0.0,97.02632394145407
1455,0.0,2022-04-23,21:00,21,11.3,0.0,94.01749318589162
1456,0.0,2022-04-23,21:15,21,11.3,0.0,91.03361389460197
1457,0.0,2022-04-23,02:30,2,11.3,0.0,47.51590724447955
1458,0.0,2022-04-23,06:15,6,11.3,0.0,68.85760139172243
1459,0.0,2022-04-23,07:30,7,11.3,0.0,82.45637696103954
1460,0.0,2022-04-23,09:00,9,16.3,0.0,100.41175764267456
1461,0.0,2022-04-23,09:15,9,16.3,0.0,103.46467693189766
1462,0.043893667,2022-04-23,09:30,9,16.3,0.0,106.52932952816496
1463,0.428162444,2022-04-23,09:45,9,16.3,0.0,109.60177120046929
1464,0.682397333,2022-04-23,10:00,10,16.3,0.0,112.67797568389466
1465,0.947769889,2022-04-23,10:15,10,16.3,0.0,115.75373361362728
1466,1.458265444,2022-04-23,10:30,10,16.3,0.0,118.82453458035653
1467,4.080940333,2022-04-23,10:45,10,16.3,0.0,121.88542636853
1468,3.851803222,2022-04-23,11:00,11,23.5,0.0,124.93083937317056
1469,5.873184556,2022-04-23,11:15,11,23.5,0.0,127.95436468228256
1470,3.903345556,2022-04-23,11:30,11,23.5,0.0,130.9484699012936
1471,7.531801111,2022-04-23,11:45,11,23.5,0.0,133.9041273254769
1472,6.771312222,2022-04-24,12:00,12,27.0,0.0,137.04892284543806
1473,6.768856111,2022-04-24,12:15,12,27.0,0.0,139.89899599426008
1474,9.417206667,2022-04-24,12:30,12,27.0,0.0,142.67010548288764
1475,10.90232111,2022-04-24,12:45,12,27.0,0.0,145.340646790654
1476,11.24496889,2022-04-24,13:00,13,27.0,0.0,147.88303468623354
1477,11.55091556,2022-04-24,13:15,13,27.0,0.0,150.26207703460943
1478,12.08232889,2022-04-24,13:30,13,27.0,0.0,152.43334975391318
1479,12.25654778,2022-04-24,13:45,13,27.0,0.0,154.34218685542362
1480,11.86692889,2022-04-24,14:00,14,26.3,0.0,155.92449576273646
1481,12.16704667,2022-04-24,14:15,14,26.3,0.0,157.1111871106749
1482,12.28111667,2022-04-24,14:30,14,26.3,0.0,157.83771030316694
1483,12.27085111,2022-04-24,14:45,14,26.3,0.0,158.05778818976262
1484,12.12007333,2022-04-24,15:00,15,26.3,0.0,157.75625737873
1485,10.84870222,2022-04-24,15:15,15,26.3,0.0,156.95383178001455
1486,11.86557778,2022-04-24,15:30,15,26.3,0.0,155.7006725785193
1487,11.50537444,2022-04-24,15:45,15,26.3,0.0,154.06291790842727
1488,11.42770333,2022-04-24,16:00,16,26.3,0.0,152.10938335065254
1489,11.2749,2022-04-24,16:15,16,26.3,0.0,149.90286651866748
1490,10.68299333,2022-04-24,16:30,16,26.3,0.0,147.49641591094576
1491,10.33872111,2022-04-24,16:45,16,26.3,0.0,144.93291281965196
1492,9.951063333,2022-04-24,17:00,17,16.2,0.0,142.2462433738089
1493,8.773302222,2022-04-24,17:15,17,16.2,0.0,139.46295284485333
1494,9.967484444,2022-04-24,17:30,17,16.2,0.0,136.6038432223838
1495,5.760632222,2022-04-24,17:45,17,16.2,0.0,133.68532151681995
1496,3.520933889,2022-04-24,18:00,18,16.2,0.0,130.72046732247634
1497,2.349419,2022-04-24,18:15,18,16.2,0.0,127.71985143452692
1498,3.685699,2022-04-24,18:30,18,16.2,0.0,124.6921572246022
1499,3.545074444,2022-04-24,18:45,18,16.2,0.0,121.64465045248465
1500,1.507142778,2022-04-24,19:00,19,16.2,0.0,118.58353481926032
1501,1.145477,2022-04-24,19:15,19,16.2,0.0,115.51422553201466
1502,0.741740333,2022-04-24,19:30,19,16.2,0.0,112.44156207942746
1503,0.535542556,2022-04-24,19:45,19,16.2,0.0,109.36997558773255
1504,0.317522,2022-04-24,20:00,20,16.2,0.0,106.30362553253019
1505,0.129665444,2022-04-24,20:15,20,16.2,0.0,103.24651372508289
1506,0.0,2022-04-24,20:30,20,16.2,0.0,100.2025812174734
1507,0.0,2022-04-24,20:45,20,16.2,0.0,97.1757958601837
1508,0.0,2022-04-24,21:00,21,16.2,0.0,94.17023334824721
1509,0.0,2022-04-24,21:15,21,16.2,0.0,91.19015379961209
1510,0.0,2022-04-24,22:00,22,16.2,0.0,82.33530530741604
1511,0.0,2022-04-24,23:15,23,16.2,0.0,68.8596522968891
1512,0.0,2022-04-24,00:45,0,16.2,0.0,55.39305620646196
1513,0.0,2022-04-24,02:00,2,16.2,0.0,48.84175664987412
1514,0.0,2022-04-24,03:15,3,16.2,0.0,48.31086059846759
1515,0.0,2022-04-24,04:30,4,16.2,0.0,53.98202308222437
1516,0.0,2022-04-24,05:45,5,16.2,0.0,64.20038460903993
1517,0.0,2022-04-24,08:15,8,22.3,0.0,91.59202089099202
1518,0.0,2022-04-24,09:00,9,22.3,0.0,100.63233770165755
1519,0.0,2022-04-24,09:15,9,22.3,0.0,103.68347776190942
1520,0.0,2022-04-24,09:30,9,22.3,0.0,106.7468218999021
1521,0.0,2022-04-24,09:45,9,22.3,0.0,109.81844762817673
1522,0.0,2022-04-24,10:00,10,22.3,0.0,112.89435600018095
1523,0.040221889,2022-04-24,10:15,10,22.3,0.0,115.97037146704932
1524,0.032103133,2022-04-24,10:30,10,22.3,0.0,119.04202493047507
1525,0.073088667,2022-04-24,10:45,10,22.3,0.0,122.10441403328493
1526,0.197062867,2022-04-24,11:00,11,27.0,0.0,125.15202862704668
1527,0.525787889,2022-04-24,11:15,11,27.0,0.0,128.1785297573118
1528,0.579206889,2022-04-24,11:30,11,27.0,0.0,131.17646596206424
1529,0.650838333,2022-04-24,11:45,11,27.0,0.0,134.13690095962352
1530,0.739520778,2022-04-25,12:00,12,25.5,0.0,137.28267393451262
1531,0.492498667,2022-04-25,12:15,12,25.5,0.0,140.13963707955799
1532,0.537988889,2022-04-25,12:30,12,25.5,0.0,142.9188913914863
1533,0.656669667,2022-04-25,12:45,12,25.5,0.0,145.59889898010272
1534,0.721800111,2022-04-25,13:00,13,25.5,0.0,148.15206747103974
1535,0.581135778,2022-04-25,13:15,13,25.5,0.0,150.54305331955618
1536,0.441864222,2022-04-25,13:30,13,25.5,0.0,152.7270297954473
1537,0.439088889,2022-04-25,13:45,13,25.5,0.0,154.64853993048712
1538,0.723779444,2022-04-25,14:00,14,24.1,0.0,156.2421928001766
1539,1.285562889,2022-04-25,14:15,14,24.1,0.0,157.43711396306503
1540,1.536420556,2022-04-25,14:30,14,24.1,0.0,158.16681122334927
1541,2.176759333,2022-04-25,14:45,14,24.1,0.0,158.38359159780498
1542,2.731280556,2022-04-25,15:00,15,24.1,0.0,158.07211267486588
1543,2.773450556,2022-04-25,15:15,15,24.1,0.0,157.2543247814197
1544,2.765649556,2022-04-25,15:30,15,24.1,0.0,155.98249669945062
1545,3.752281111,2022-04-25,15:45,15,24.1,0.0,154.32492226986486
1546,2.284863667,2022-04-25,16:00,16,24.1,0.0,152.3520650732836
1547,1.565386222,2022-04-25,16:15,16,24.1,0.0,150.12772344444693
1548,0.572716889,2022-04-25,16:30,16,24.1,0.0,147.7054152683841
1549,0.573001333,2022-04-25,16:45,16,24.1,0.0,145.1281434160202
1550,0.640463222,2022-04-25,17:00,17,16.3,0.0,142.42972249230374
1551,0.593890244,2022-04-25,17:15,17,16.3,0.0,139.63653632807947
1552,0.3523247,2022-04-25,17:30,17,16.3,0.0,136.76919562982076
1553,0.631390111,2022-04-25,17:45,17,16.3,0.0,133.84391772908947
1554,0.519781,2022-04-25,18:00,18,16.3,0.0,130.87360871474357
1555,0.375546667,2022-04-25,18:15,18,16.3,0.0,127.86868743168051
1556,0.168544,2022-04-25,18:30,18,16.3,0.0,124.83770758541411
1557,0.003271667,2022-04-25,18:45,18,16.3,0.0,121.7878261398923
1558,0.102761,2022-04-25,19:00,19,16.3,0.0,118.72515663108862
1559,0.413473333,2022-04-25,19:15,19,16.3,0.0,115.65504032805876
1560,0.383126589,2022-04-25,19:30,19,16.3,0.0,112.58225674060276
1561,0.542241267,2022-04-25,19:45,19,16.3,0.0,109.51118896450386
1562,0.427386533,2022-04-25,20:00,20,16.3,0.0,106.44595866029853
1563,0.157362033,2022-04-25,20:15,20,16.3,0.0,103.39053857044951
1564,0.001449067,2022-04-25,20:30,20,16.3,0.0,100.3488481824151
1565,0.0,2022-04-25,20:45,20,16.3,0.0,97.32484021978195
1566,0.0,2022-04-25,21:00,21,16.3,0.0,94.32258075519098
1567,0.0,2022-04-25,00:30,0,16.3,0.0,57.52843921056258
1568,0.0,2022-04-25,00:45,0,16.3,0.0,55.657478507385136
1569,0.0,2022-04-25,02:00,2,16.3,0.0,49.15393735962582
1570,0.0,2022-04-25,04:30,4,16.3,0.0,54.29357058920737
1571,0.0,2022-04-25,07:00,7,16.3,0.0,77.34839864069276
1572,0.0,2022-04-25,08:15,8,21.0,0.0,91.81682862808569
1573,0.0,2022-04-25,09:00,9,21.0,0.0,100.8490106530113
1574,0.0,2022-04-25,09:15,9,21.0,0.0,103.89831915501861
1575,0.055701889,2022-04-25,09:30,9,21.0,0.0,106.9602970255512
1576,0.286911444,2022-04-25,09:45,9,21.0,0.0,110.0310435248061
1577,1.412624444,2022-04-25,10:00,10,21.0,0.0,113.10658704486379
1578,2.824707111,2022-04-25,10:15,10,21.0,0.0,116.18278591894713
1579,2.304806778,2022-04-25,10:30,10,21.0,0.0,119.25521251173433
1580,3.135421111,2022-04-25,10:45,10,21.0,0.0,122.31901462907453
1581,3.574958111,2022-04-25,11:00,11,25.5,0.0,125.36874212029258
1582,3.924556889,2022-04-25,11:15,11,25.5,0.0,128.39812689807
1583,1.516732333,2022-04-25,11:30,11,25.5,0.0,131.39979989972346
1584,1.674030111,2022-04-25,11:45,11,25.5,0.0,134.36491855524523
1585,2.729846889,2022-04-26,12:00,12,21.7,0.2,137.51149872163268
1586,3.334882889,2022-04-26,12:15,12,21.7,0.2,140.375266429362
1587,3.521937222,2022-04-26,12:30,12,21.7,0.2,143.1625953878587
1588,4.817967778,2022-04-26,12:45,12,21.7,0.2,145.85202472681925
1589,4.276533333,2022-04-26,13:00,13,21.7,0.2,148.41596876994313
1590,4.239837778,2022-04-26,13:15,13,21.7,0.2,150.81894933338435
1591,4.737732222,2022-04-26,13:30,13,21.7,0.2,153.01575387906158
1592,3.600672889,2022-04-26,13:45,13,21.7,0.2,154.95014429087206
1593,6.518124444,2022-04-26,14:00,14,20.4,0.2,156.5554221957713
1594,6.764735556,2022-04-26,14:15,14,20.4,0.2,157.75888846160154
1595,4.768883333,2022-04-26,14:30,14,20.4,0.2,158.49204265280434
1596,6.604988889,2022-04-26,14:45,14,20.4,0.2,158.7057141606411
1597,7.539102222,2022-04-26,15:00,15,20.4,0.2,158.38436827906213
1598,10.23618333,2022-04-26,15:15,15,20.4,0.2,157.55123735471193
1599,4.665317778,2022-04-26,15:30,15,20.4,0.2,156.26076540188237
1600,4.938862222,2022-04-26,15:45,15,20.4,0.2,154.583448568312
1601,7.070706667,2022-04-26,16:00,16,20.4,0.2,152.59141055596177
1602,6.370803333,2022-04-26,16:15,16,20.4,0.2,150.34943898986458
1603,4.785917778,2022-04-26,16:30,16,20.4,0.2,147.911501418183
1604,8.27767,2022-04-26,16:45,16,20.4,0.2,145.32070375116794
1605,7.043314444,2022-04-26,17:00,17,17.9,0.2,142.61077518669782
1606,7.208515556,2022-04-26,17:15,17,17.9,0.2,139.80792905096877
1607,4.618767778,2022-04-26,17:30,17,17.9,0.2,136.93257949769824
1608,4.760875556,2022-04-26,17:45,17,17.9,0.2,134.00075153557603
1609,2.808154222,2022-04-26,18:00,18,17.9,0.2,131.0251767769379
1610,4.431492222,2022-04-26,18:15,18,17.9,0.2,128.01612213821574
1611,3.101745778,2022-04-26,18:30,18,17.9,0.2,124.98201222549929
1612,2.301793,2022-04-26,18:45,18,17.9,0.2,121.92989603328284
1613,2.028889222,2022-04-26,19:00,19,17.9,0.2,118.86579784437139
1614,1.780597444,2022-04-26,19:15,19,17.9,0.2,115.79498588316164
1615,1.411061556,2022-04-26,19:30,19,17.9,0.2,112.72218049837369
1616,0.891855111,2022-04-26,19:45,19,17.9,0.2,109.65171745933738
1617,0.628240333,2022-04-26,20:00,20,17.9,0.2,106.58768119017792
1618,0.217689889,2022-04-26,20:15,20,17.9,0.2,103.53401580734459
1619,0.015156667,2022-04-26,20:30,20,17.9,0.2,100.4946195348193
1620,0.0,2022-04-26,20:45,20,17.9,0.2,97.47343012796152
1621,0.0,2022-04-26,21:00,21,17.9,0.2,94.47450405054532
1622,0.0,2022-04-26,23:30,23,17.9,0.2,66.80332704145798
1623,0.0,2022-04-26,02:00,2,17.9,0.2,49.463237882861975
1624,0.0,2022-04-26,02:45,2,17.9,0.2,48.38855754607562
1625,0.0,2022-04-26,04:15,4,17.9,0.2,53.048631228086506
1626,0.0,2022-04-26,04:30,4,17.9,0.2,54.60110804825277
1627,0.0,2022-04-26,05:30,5,17.9,0.2,62.4543774553926
1628,0.0,2022-04-26,07:00,7,17.9,0.2,77.58989985182988
1629,0.0,2022-04-26,08:15,8,20.0,0.2,92.0377687790704
1630,0.0,2022-04-26,09:00,9,20.0,0.2,101.06169747816105
1631,0.0,2022-04-26,09:15,9,20.0,0.2,104.10912369657997
1632,0.095565889,2022-04-26,09:30,9,20.0,0.2,107.16967895192342
1633,0.867831444,2022-04-26,09:45,9,20.0,0.2,110.23948422538888
1634,1.455697556,2022-04-26,10:00,10,20.0,0.2,113.31459523108471
1635,2.633057444,2022-04-26,10:15,10,20.0,0.2,116.39090420658347
1636,3.667804333,2022-04-26,10:30,10,20.0,0.2,119.46402508279276
1637,4.651322,2022-04-26,10:45,10,20.0,0.2,122.52915606648418
1638,4.283938667,2022-04-26,11:00,11,21.7,0.2,125.58090746976548
1639,4.247018222,2022-04-26,11:15,11,21.7,0.2,128.6130828902035
1640,6.401607778,2022-04-26,11:30,11,21.7,0.2,131.61839702121307
1641,7.14797,2022-04-26,11:45,11,21.7,0.2,134.58810316785838
1642,7.031616667,2022-04-27,12:00,12,22.6,0.0,137.73532363760995
1643,6.804082222,2022-04-27,12:15,12,22.6,0.0,140.60580622190716
1644,8.166904444,2022-04-27,12:30,12,22.6,0.0,143.401134200096
1645,9.397658889,2022-04-27,12:45,12,22.6,0.0,146.09993411098515
1646,9.748638889,2022-04-27,13:00,13,22.6,0.0,148.67464105336768
1647,9.140087778,2022-04-27,13:15,13,22.6,0.0,151.0896596266927
1648,10.92234333,2022-04-27,13:30,13,22.6,0.0,153.29940958439812
1649,10.20035667,2022-04-27,13:45,13,22.6,0.0,155.24688337888796
1650,9.530146667,2022-04-27,14:00,14,21.8,0.0,156.86406809184996
1651,9.761994444,2022-04-27,14:15,14,21.8,0.0,158.07640118315805
1652,9.405615556,2022-04-27,14:30,14,21.8,0.0,158.8133059934416
1653,9.821285556,2022-04-27,14:45,14,21.8,0.0,159.02406966696526
1654,8.023355556,2022-04-27,15:00,15,21.8,0.0,158.69295021395564
1655,9.515766667,2022-04-27,15:15,15,21.8,0.0,157.84450804498937
1656,10.80782556,2022-04-27,15:30,15,21.8,0.0,156.53543077471426
1657,9.169822222,2022-04-27,15:45,15,21.8,0.0,154.8384628883935
1658,6.117201111,2022-04-27,16:00,16,21.8,0.0,152.82739891692262
1659,5.803934444,2022-04-27,16:15,16,21.8,0.0,150.5680031632527
1660,5.668446667,2022-04-27,16:30,16,21.8,0.0,148.11467261755885
1661,5.9923,2022-04-27,16:45,16,21.8,0.0,145.5105977549323
1662,4.22965,2022-04-27,17:00,17,15.1,0.0,142.78940883472353
1663,4.140186667,2022-04-27,17:15,17,15.1,0.0,139.977140049647
1664,3.47252,2022-04-27,17:30,17,15.1,0.0,137.09400413652693
1665,3.333685556,2022-04-27,17:45,17,15.1,0.0,134.15583147358635
1666,3.523143333,2022-04-27,18:00,18,15.1,0.0,131.17517848606843
1667,3.590276444,2022-04-27,18:15,18,15.1,0.0,128.16216037971503
1668,2.151309556,2022-04-27,18:30,18,15.1,0.0,125.12507337085016
1669,2.009556778,2022-04-27,18:45,18,15.1,0.0,122.07085941341685
1670,1.269209,2022-04-27,19:00,19,15.1,0.0,119.00545452257722
1671,0.773394667,2022-04-27,19:15,19,15.1,0.0,115.9340548232314
1672,0.638990667,2022-04-27,19:30,19,15.1,0.0,112.86132235236053
1673,0.401280111,2022-04-27,19:45,19,15.1,0.0,109.79154628325301
1674,0.154591333,2022-04-27,20:00,20,15.1,0.0,106.72877439740176
1675,0.006135333,2022-04-27,20:15,20,15.1,0.0,103.67692263615952
1676,0.0,2022-04-27,20:30,20,15.1,0.0,100.63986826698317
1677,0.0,2022-04-27,20:45,20,15.1,0.0,97.62153423847523
1678,0.0,2022-04-27,21:00,21,15.1,0.0,94.62596742038154
1679,0.0,2022-04-27,22:15,22,15.1,0.0,80.05887907958041
1680,0.0,2022-04-27,23:45,23,15.1,0.0,64.6547936507083
1681,0.0,2022-04-27,01:00,1,15.1,0.0,54.498514759304975
1682,0.0,2022-04-27,02:30,2,15.1,0.0,48.806800150302315
1683,0.0,2022-04-27,02:45,2,15.1,0.0,48.709560020313795
1684,0.0,2022-04-27,03:30,3,15.1,0.0,49.96064573339842
1685,0.0,2022-04-27,04:00,4,15.1,0.0,52.00790371417432
1686,0.0,2022-04-27,05:30,5,15.1,0.0,62.73068994396576
1687,0.0,2022-04-27,07:30,7,15.1,0.0,83.38151125579606
1688,0.0,2022-04-27,08:15,8,20.5,0.0,92.25476227568112
1689,0.0,2022-04-27,08:45,8,20.5,0.0,98.2422954561251
1690,0.0,2022-04-27,09:00,9,20.5,0.0,101.27032480525818
1691,0.0,2022-04-27,09:15,9,20.5,0.0,104.31581971223459
1692,0.0,2022-04-27,09:30,9,20.5,0.0,107.37489755867219
1693,0.197220667,2022-04-27,09:45,9,20.5,0.0,110.44370098869433
1694,1.210732222,2022-04-27,10:00,10,20.5,0.0,113.51831298797742
1695,2.470051889,2022-04-27,10:15,10,20.5,0.0,116.59465967720743
1696,2.947629556,2022-04-27,10:30,10,20.5,0.0,119.66839660126634
1697,4.272196556,2022-04-27,10:45,10,20.5,0.0,122.7347725428827
1698,5.170316667,2022-04-27,11:00,11,22.6,0.0,125.78845866233178
1699,6.049816667,2022-04-27,11:15,11,22.6,0.0,128.82333096332266
1700,6.842163333,2022-04-27,11:30,11,22.6,0.0,131.83218913654355
1701,7.563965556,2022-04-27,11:45,11,22.6,0.0,134.80638439131974
1702,8.205266667,2022-04-28,12:00,12,28.7,0.0,137.95408124645047
1703,8.773654444,2022-04-28,12:15,12,28.7,0.0,140.83118474724688
1704,9.257413333,2022-04-28,12:30,12,28.7,0.0,143.63443056506995
1705,9.669273333,2022-04-28,12:45,12,28.7,0.0,146.34254299988285
1706,10.16221111,2022-04-28,13:00,13,28.7,0.0,148.92799218856004
1707,10.54728333,2022-04-28,13:15,13,28.7,0.0,151.35508353974691
1708,10.87578778,2022-04-28,13:30,13,28.7,0.0,153.5778884376624
1709,11.18234889,2022-04-28,13:45,13,28.7,0.0,155.53864355685994
1710,11.27085,2022-04-28,14:00,14,27.3,0.0,157.1680165013194
1711,11.38445889,2022-04-28,14:15,14,27.3,0.0,158.389543731332
1712,11.41871111,2022-04-28,14:30,14,27.3,0.0,159.13050317959596
1713,11.38866556,2022-04-28,14:45,14,27.3,0.0,159.3385722535216
1714,11.35616444,2022-04-28,15:00,15,27.3,0.0,158.99778485134806
1715,11.28125,2022-04-28,15:15,15,27.3,0.0,158.13407583470763
1716,11.20891444,2022-04-28,15:30,15,27.3,0.0,156.80644541873812
1717,11.00583111,2022-04-28,15:45,15,27.3,0.0,155.0899317826232
1718,10.74970889,2022-04-28,16:00,16,27.3,0.0,153.0600095353037
1719,10.40519889,2022-04-28,16:15,16,27.3,0.0,150.78340589463258
1720,9.993922222,2022-04-28,16:30,16,27.3,0.0,148.31492663263862
1721,9.521047778,2022-04-28,16:45,16,27.3,0.0,145.69782843482835
1722,9.008053333,2022-04-28,17:00,17,17.6,0.0,142.9656294825945
1723,8.37817,2022-04-28,17:15,17,17.6,0.0,140.1441766574697
1724,7.760716667,2022-04-28,17:30,17,17.6,0.0,137.25347682860522
1725,6.942194444,2022-04-28,17:45,17,17.6,0.0,134.30916377100465
1726,6.048018889,2022-04-28,18:00,18,17.6,0.0,131.32361826973033
1727,5.25681,2022-04-28,18:15,18,17.6,0.0,128.30680422798105
1728,3.968913333,2022-04-28,18:30,18,17.6,0.0,125.26689032102966
1729,2.885846222,2022-04-28,18:45,18,17.6,0.0,122.21071249034866
1730,2.094553556,2022-04-28,19:00,19,17.6,0.0,119.14411953603633
1731,1.233160444,2022-04-28,19:15,19,17.6,0.0,116.07223647660409
1732,0.692286444,2022-04-28,19:30,19,17.6,0.0,112.99966792183012
1733,0.517800222,2022-04-28,19:45,19,17.6,0.0,109.93065720025791
1734,0.268867889,2022-04-28,20:00,20,17.6,0.0,106.86921605644815
1735,0.085458667,2022-04-28,20:15,20,17.6,0.0,103.81923271713886
1736,0.0,2022-04-28,20:30,20,17.6,0.0,100.78456380495717
1737,0.0,2022-04-28,20:45,20,17.6,0.0,97.76911762562683
1738,0.0,2022-04-28,21:00,21,17.6,0.0,94.77693147329497
1739,0.0,2022-04-28,21:45,21,17.6,0.0,85.79680462288854
1740,0.0,2022-04-28,00:30,0,17.6,0.0,58.28157505574164
1741,0.0,2022-04-28,03:00,3,17.6,0.0,49.190655105433926
1742,0.0,2022-04-28,04:00,4,17.6,0.0,52.31805884781276
1743,0.0,2022-04-28,07:00,7,17.6,0.0,78.06111905841306
1744,0.0,2022-04-28,08:15,8,21.1,0.0,92.4677349093964
1745,0.0,2022-04-28,09:00,9,21.1,0.0,101.47482438560503
1746,0.0,2022-04-28,09:15,9,21.1,0.0,104.51834073847594
1747,0.0,2022-04-28,09:30,9,21.1,0.0,107.57588802638092
1748,0.044489222,2022-04-28,09:45,9,21.1,0.0,110.64363046837181
1749,0.272934333,2022-04-28,10:00,10,21.1,0.0,113.71767823294634
1750,0.329684556,2022-04-28,10:15,10,21.1,0.0,116.79399125992478
1751,0.585270444,2022-04-28,10:30,10,21.1,0.0,119.8682667033059
1752,0.765498778,2022-04-28,10:45,10,21.1,0.0,122.93580403069379
1753,1.060134111,2022-04-28,11:00,11,28.7,0.0,125.99133555482925
1754,1.454402778,2022-04-28,11:15,11,28.7,0.0,129.02881030749046
1755,2.030991111,2022-04-28,11:30,11,28.7,0.0,132.0411140962072
