__time,PV
2022-06-02T01:45:00.000Z,8.259194444
2022-06-11T00:45:00.000Z,8.256311111
2022-04-06T23:30:00.000Z,8.255535556
2022-05-28T00:30:00.000Z,8.240833333
2022-06-22T01:15:00.000Z,8.240624444
2022-05-11T05:15:00.000Z,8.23144
2022-05-19T05:00:00.000Z,8.229243333
2022-06-10T02:45:00.000Z,8.226774444
2022-04-30T03:00:00.000Z,8.21982
2022-06-04T00:30:00.000Z,8.215405556
2022-04-28T00:00:00.000Z,8.205266667
2022-04-15T23:45:00.000Z,8.204002222
2022-04-07T06:00:00.000Z,8.198842222
2022-05-02T05:15:00.000Z,8.185791111
2022-05-10T05:15:00.000Z,8.181941111
2022-06-19T04:30:00.000Z,8.171065556
2022-04-27T00:30:00.000Z,8.166904444
2022-05-04T04:30:00.000Z,8.160392222
2022-06-02T05:00:00.000Z,8.146837778
2022-06-26T02:45:00.000Z,8.145177778
2022-04-19T23:45:00.000Z,8.143606667
2022-04-07T01:15:00.000Z,8.131515556
2022-06-28T04:45:00.000Z,8.13142
2022-05-11T00:00:00.000Z,8.127823333
2022-05-31T04:15:00.000Z,8.119636667
2022-05-20T00:15:00.000Z,8.118217778
2022-04-17T05:45:00.000Z,8.112873333
2022-05-25T00:30:00.000Z,8.111264444
2022-04-23T00:00:00.000Z,8.107495556
2022-05-27T02:15:00.000Z,8.10565
2022-05-21T00:15:00.000Z,8.102865556
2022-05-17T00:15:00.000Z,8.098294444
2022-04-07T23:30:00.000Z,8.097477778
2022-05-09T05:15:00.000Z,8.09307
2022-03-30T02:15:00.000Z,8.090726667
2022-04-22T05:15:00.000Z,8.08559
2022-03-29T06:15:00.000Z,8.084723333
2022-04-10T01:30:00.000Z,8.084385556
2022-06-20T02:30:00.000Z,8.073478542
2022-05-10T00:00:00.000Z,8.067055556
2022-04-11T05:45:00.000Z,8.065821111
2022-06-13T04:45:00.000Z,8.05892
2022-05-22T00:45:00.000Z,8.049802222
2022-06-03T04:30:00.000Z,8.037873333
2022-05-07T02:45:00.000Z,8.03661
2022-05-20T05:00:00.000Z,8.034941111
2022-05-14T00:15:00.000Z,8.031741111
2022-06-02T04:30:00.000Z,8.029196667
2022-04-27T03:00:00.000Z,8.023355556
2022-04-30T03:15:00.000Z,8.0217
2022-06-26T00:45:00.000Z,8.020254167
2022-05-08T05:00:00.000Z,8.018979556
2022-04-08T23:30:00.000Z,8.012732222
2022-06-13T00:30:00.000Z,8.005202222
2022-05-16T00:15:00.000Z,7.988144444
2022-04-08T06:00:00.000Z,7.985656667
2022-05-12T00:00:00.000Z,7.985611111
2022-04-21T04:00:00.000Z,7.982466667
2022-05-18T04:45:00.000Z,7.970508889
2022-06-07T01:15:00.000Z,7.965430889
2022-06-21T01:30:00.000Z,7.963423958
2022-06-07T04:15:00.000Z,7.960888889
2022-06-20T02:45:00.000Z,7.959174444
2022-04-21T04:45:00.000Z,7.941006667
2022-06-26T04:45:00.000Z,7.937195556
2022-06-02T04:15:00.000Z,7.936676667
2022-06-27T04:45:00.000Z,7.93352
2022-05-22T01:45:00.000Z,7.928041111
2022-04-22T02:45:00.000Z,7.924215556
2022-05-22T01:30:00.000Z,7.920916667
2022-06-21T01:15:00.000Z,7.919931111
2022-03-31T00:00:00.000Z,7.919746667
2022-04-20T05:15:00.000Z,7.907862222
2022-06-08T04:45:00.000Z,7.892597778
2022-06-05T02:45:00.000Z,7.888462222
2022-03-31T06:15:00.000Z,7.886205556
2022-05-22T02:00:00.000Z,7.884587778
2022-06-15T04:45:00.000Z,7.882704444
2022-06-28T00:30:00.000Z,7.864712222
2022-04-22T23:45:00.000Z,7.859002222
2022-05-01T05:30:00.000Z,7.856845556
2022-06-21T00:30:00.000Z,7.851787778
2022-04-15T01:45:00.000Z,7.845457889
2022-05-04T23:45:00.000Z,7.844124444
2022-06-25T05:00:00.000Z,7.842802222
2022-04-12T05:15:00.000Z,7.842732222
2022-06-23T00:30:00.000Z,7.841352083
2022-06-09T03:45:00.000Z,7.840335556
2022-06-04T03:00:00.000Z,7.839542222
2022-06-10T04:30:00.000Z,7.838077778
2022-06-02T02:00:00.000Z,7.832841111
2022-05-12T04:45:00.000Z,7.831763333
2022-04-03T04:45:00.000Z,7.830406778
2022-06-19T01:15:00.000Z,7.828107111
2022-05-23T05:00:00.000Z,7.825444444
2022-06-23T04:45:00.000Z,7.821856667
2022-06-15T04:00:00.000Z,7.819629
2022-06-17T04:45:00.000Z,7.816803333
2022-03-30T23:45:00.000Z,7.81375
2022-05-23T00:15:00.000Z,7.806552222
2022-04-12T05:45:00.000Z,7.80553
2022-06-06T03:00:00.000Z,7.797801556
2022-06-21T04:30:00.000Z,7.79335
2022-05-25T05:00:00.000Z,7.787532222
2022-03-30T23:15:00.000Z,7.784343556
2022-06-17T00:30:00.000Z,7.781231111
2022-05-27T05:00:00.000Z,7.779936667
2022-05-08T05:30:00.000Z,7.77771
2022-04-12T23:30:00.000Z,7.776233556
2022-06-14T04:45:00.000Z,7.772016667
2022-04-28T05:30:00.000Z,7.760716667
2022-06-16T00:30:00.000Z,7.757686667
2022-06-14T00:30:00.000Z,7.754995556
2022-05-04T02:30:00.000Z,7.753063333
2022-05-01T23:45:00.000Z,7.751376667
2022-04-23T05:45:00.000Z,7.749663333
2022-05-26T05:00:00.000Z,7.747167778
2022-05-25T04:30:00.000Z,7.742763333
2022-05-08T23:45:00.000Z,7.734237778
2022-05-13T03:15:00.000Z,7.732785556
2022-04-21T02:45:00.000Z,7.732227778
2022-06-07T03:15:00.000Z,7.731862444
2022-06-11T02:45:00.000Z,7.730191778
2022-04-01T06:15:00.000Z,7.725964444
2022-04-03T06:15:00.000Z,7.721607778
2022-05-03T05:30:00.000Z,7.719798889
2022-06-22T00:30:00.000Z,7.7115125
2022-04-30T04:15:00.000Z,7.707114286
2022-04-30T23:45:00.000Z,7.706265556
2022-05-04T04:00:00.000Z,7.706205556
2022-04-19T00:15:00.000Z,7.695121556
2022-03-29T05:45:00.000Z,7.693895556
2022-06-21T01:00:00.000Z,7.692940625
2022-05-07T23:45:00.000Z,7.692096667
2022-05-05T02:45:00.000Z,7.687304778
2022-05-15T00:00:00.000Z,7.671173333
2022-06-27T00:30:00.000Z,7.664890625
2022-05-02T23:45:00.000Z,7.664517778
2022-04-01T23:15:00.000Z,7.663778889
2022-06-06T04:00:00.000Z,7.663205556
2022-05-19T00:15:00.000Z,7.662316667
2022-06-03T01:30:00.000Z,7.651631111
2022-05-10T23:45:00.000Z,7.64707
2022-06-28T05:00:00.000Z,7.643361458
2022-04-09T06:00:00.000Z,7.634518889
2022-06-08T03:45:00.000Z,7.634283444
2022-05-28T00:15:00.000Z,7.632452222
2022-05-16T00:30:00.000Z,7.627083889
2022-05-19T00:00:00.000Z,7.622055556
2022-04-03T23:15:00.000Z,7.621957778
2022-05-06T23:45:00.000Z,7.621897778
2022-06-22T04:45:00.000Z,7.620533333
2022-04-20T05:30:00.000Z,7.614473333
2022-04-14T23:30:00.000Z,7.612075556
2022-06-22T04:30:00.000Z,7.611211111
2022-05-08T03:30:00.000Z,7.596067556
2022-05-02T05:30:00.000Z,7.590885556
2022-03-30T05:15:00.000Z,7.587641111
2022-04-15T02:30:00.000Z,7.584508556
2022-03-31T23:15:00.000Z,7.584142222
2022-05-31T04:45:00.000Z,7.581094444
2022-04-27T23:45:00.000Z,7.563965556
2022-05-26T04:00:00.000Z,7.556571111
2022-06-20T01:45:00.000Z,7.554089333
2022-04-22T05:00:00.000Z,7.549883333
2022-05-26T00:45:00.000Z,7.548492222
2022-06-04T00:15:00.000Z,7.543538889
2022-05-28T03:00:00.000Z,7.540252333
2022-04-26T03:00:00.000Z,7.539102222
2022-06-26T01:45:00.000Z,7.538132222
2022-04-23T23:45:00.000Z,7.531801111
2022-05-15T04:30:00.000Z,7.520005667
2022-05-18T04:00:00.000Z,7.517826667
2022-05-16T05:15:00.000Z,7.517767778
2022-04-02T06:15:00.000Z,7.514691111
2022-05-09T23:45:00.000Z,7.514431111
2022-05-21T05:15:00.000Z,7.512827778
2022-05-18T04:30:00.000Z,7.507178889
2022-06-26T05:00:00.000Z,7.506385556
2022-05-05T23:45:00.000Z,7.505482222
2022-06-26T00:30:00.000Z,7.496184444
2022-05-25T00:15:00.000Z,7.493774444
2022-04-15T23:30:00.000Z,7.490167778
2022-04-10T23:30:00.000Z,7.489407778
2022-04-02T23:15:00.000Z,7.488143333
2022-04-29T03:45:00.000Z,7.486671111
2022-06-21T05:00:00.000Z,7.484438542
2022-05-20T00:00:00.000Z,7.467092222
2022-04-21T02:15:00.000Z,7.466227778
2022-05-15T05:15:00.000Z,7.458741111
2022-04-30T00:15:00.000Z,7.454568111
2022-05-11T23:45:00.000Z,7.453907778
2022-04-04T06:15:00.000Z,7.45196
2022-05-17T05:15:00.000Z,7.451783333
2022-06-13T05:00:00.000Z,7.451268889
2022-05-21T00:00:00.000Z,7.449001111
2022-05-17T00:00:00.000Z,7.444101111
2022-04-09T23:45:00.000Z,7.441754778
2022-06-27T05:00:00.000Z,7.438728889
2022-05-12T05:30:00.000Z,7.436092222
2022-06-20T00:45:00.000Z,7.425710667
2022-04-17T05:30:00.000Z,7.424217778
2022-05-14T05:15:00.000Z,7.417004444
2022-05-27T00:45:00.000Z,7.416351111
2022-04-06T23:15:00.000Z,7.415367778
2022-05-15T05:00:00.000Z,7.412702
2022-06-15T05:00:00.000Z,7.397211111
2022-04-19T23:30:00.000Z,7.389787778
2022-06-23T05:00:00.000Z,7.385177778
2022-06-13T00:15:00.000Z,7.373481111
2022-04-05T23:15:00.000Z,7.370726667
2022-06-17T05:00:00.000Z,7.369382222
2022-05-14T00:00:00.000Z,7.369175556
2022-04-06T06:15:00.000Z,7.362897778
2022-06-07T02:30:00.000Z,7.36162
2022-06-10T03:15:00.000Z,7.351841111
2022-06-18T00:15:00.000Z,7.350565556
2022-05-31T03:45:00.000Z,7.350085556
2022-06-14T05:00:00.000Z,7.344821111
2022-05-22T01:00:00.000Z,7.338824444
2022-05-04T02:45:00.000Z,7.327064444
2022-05-16T00:00:00.000Z,7.322641111
2022-06-02T03:45:00.000Z,7.316686667
2022-05-26T23:30:00.000Z,7.31411
2022-04-11T06:00:00.000Z,7.294638889
2022-05-04T05:45:00.000Z,7.290591111
2022-04-12T04:15:00.000Z,7.290283333
2022-05-27T00:15:00.000Z,7.286293333
2022-06-06T00:30:00.000Z,7.285686889
2022-05-10T05:30:00.000Z,7.283738889
2022-06-12T01:30:00.000Z,7.279847778
2022-06-19T05:00:00.000Z,7.275416667
2022-04-30T02:30:00.000Z,7.272598667
2022-04-07T23:15:00.000Z,7.254521111
2022-05-28T03:15:00.000Z,7.244243333
2022-05-07T05:30:00.000Z,7.234634444
2022-06-19T00:45:00.000Z,7.233007222
2022-05-04T01:45:00.000Z,7.228305556
2022-04-21T02:30:00.000Z,7.22588
2022-06-05T01:15:00.000Z,7.222207444
2022-04-21T05:00:00.000Z,7.21893
2022-06-22T00:15:00.000Z,7.218297778
2022-05-30T03:15:00.000Z,7.209038889
2022-04-26T05:15:00.000Z,7.208515556
2022-04-07T06:15:00.000Z,7.20764
2022-05-04T05:15:00.000Z,7.204954444
2022-06-28T00:15:00.000Z,7.198247778
2022-04-05T06:15:00.000Z,7.193739889
2022-06-23T00:15:00.000Z,7.192455556
2022-05-27T05:15:00.000Z,7.183518889
2022-05-12T05:00:00.000Z,7.181457778
2022-06-12T04:45:00.000Z,7.17495
2022-05-22T00:15:00.000Z,7.173156667
2022-06-17T00:15:00.000Z,7.170588889
2022-04-08T23:15:00.000Z,7.163781111
2022-06-14T00:15:00.000Z,7.15876
2022-04-26T23:45:00.000Z,7.14797
2022-04-20T05:00:00.000Z,7.144237778
2022-05-23T00:00:00.000Z,7.14304
2022-06-16T00:15:00.000Z,7.140593333
2022-06-02T04:00:00.000Z,7.140362222
2022-05-20T05:15:00.000Z,7.138302222
2022-05-11T05:30:00.000Z,7.136588889
2022-05-25T05:15:00.000Z,7.13607
2022-06-20T03:00:00.000Z,7.134668889
2022-05-09T05:30:00.000Z,7.121732222
2022-06-05T04:15:00.000Z,7.115946
2022-05-23T05:15:00.000Z,7.114611111
2022-06-11T04:00:00.000Z,7.114483333
2022-05-31T02:30:00.000Z,7.105291111
2022-04-10T06:00:00.000Z,7.098727778
2022-06-24T02:15:00.000Z,7.096821875
2022-05-05T01:45:00.000Z,7.071416667
2022-04-26T04:00:00.000Z,7.070706667
2022-06-27T00:15:00.000Z,7.051653333
2022-04-11T23:15:00.000Z,7.050327778
2022-04-10T05:30:00.000Z,7.045636667
2022-04-26T05:00:00.000Z,7.043314444
2022-04-07T00:30:00.000Z,7.042603333
2022-06-10T04:45:00.000Z,7.041507778
2022-04-27T00:00:00.000Z,7.031616667
2022-04-08T06:15:00.000Z,7.028673333
2022-05-14T23:45:00.000Z,7.027358889
2022-06-10T00:15:00.000Z,7.026618889
2022-04-30T04:00:00.000Z,7.013921429
2022-05-01T23:30:00.000Z,7.010993333
2022-04-30T23:30:00.000Z,7.006753333
2022-06-09T04:45:00.000Z,6.997004444
2022-05-28T00:00:00.000Z,6.991393333
2022-05-10T23:30:00.000Z,6.984294444
2022-04-12T06:00:00.000Z,6.981367778
2022-05-07T23:30:00.000Z,6.979014444
2022-06-10T05:00:00.000Z,6.977072222
2022-05-02T23:30:00.000Z,6.963401111
2022-06-20T00:30:00.000Z,6.952851111
2022-03-31T06:30:00.000Z,6.952603333
2022-06-04T01:30:00.000Z,6.950184444
2022-04-28T05:45:00.000Z,6.942194444
2022-05-08T23:30:00.000Z,6.942114444
2022-06-06T00:15:00.000Z,6.935004222
2022-05-26T02:00:00.000Z,6.924214778
2022-05-06T23:30:00.000Z,6.916805556
2022-06-05T03:30:00.000Z,6.913002222
2022-04-29T04:00:00.000Z,6.909172222
2022-05-18T23:45:00.000Z,6.90838
2022-06-25T00:30:00.000Z,6.907235556
2022-04-09T05:30:00.000Z,6.906113556
2022-05-13T03:45:00.000Z,6.902065556
2022-04-20T04:45:00.000Z,6.896741026
2022-06-28T05:15:00.000Z,6.896032222
2022-04-13T05:45:00.000Z,6.892008889
2022-04-10T06:15:00.000Z,6.89015
2022-06-09T00:15:00.000Z,6.889312222
2022-05-25T00:00:00.000Z,6.88039
2022-05-18T00:30:00.000Z,6.879817778
2022-06-25T05:15:00.000Z,6.867977778
2022-06-05T02:30:00.000Z,6.864865556
2022-04-13T03:00:00.000Z,6.863855556
2022-06-04T00:00:00.000Z,6.860276667
2022-06-05T04:30:00.000Z,6.857633556
2022-05-31T03:00:00.000Z,6.849764444
2022-06-02T03:30:00.000Z,6.849572222
2022-03-29T00:00:00.000Z,6.8456
2022-05-18T00:45:00.000Z,6.844177778
2022-06-03T00:45:00.000Z,6.843131111
2022-04-27T23:30:00.000Z,6.842163333
2022-06-06T05:00:00.000Z,6.835618333
2022-06-26T05:15:00.000Z,6.831445556
2022-06-27T05:15:00.000Z,6.824653333
2022-05-07T00:45:00.000Z,6.822746
2022-06-03T02:45:00.000Z,6.812915556
2022-06-26T00:15:00.000Z,6.810793333
2022-05-09T23:30:00.000Z,6.810153333
2022-05-18T00:15:00.000Z,6.809136667
2022-05-14T05:30:00.000Z,6.808966667
2022-04-21T05:15:00.000Z,6.807801111
2022-04-27T00:15:00.000Z,6.804082222
2022-06-05T03:00:00.000Z,6.803650111
2022-05-26T01:00:00.000Z,6.802033333
2022-04-12T23:45:00.000Z,6.800240444
2022-05-16T05:30:00.000Z,6.789196667
2022-05-05T01:15:00.000Z,6.785442222
2022-04-01T06:30:00.000Z,6.782045556
2022-05-17T05:30:00.000Z,6.781016667
2022-06-10T05:15:00.000Z,6.780444444
2022-05-15T05:30:00.000Z,6.775882222
2022-04-24T00:00:00.000Z,6.771312222
2022-04-24T00:15:00.000Z,6.768856111
2022-06-19T03:45:00.000Z,6.767105556
2022-04-26T02:15:00.000Z,6.764735556
2022-03-30T06:30:00.000Z,6.764064444
2022-05-08T05:45:00.000Z,6.76374
2022-05-13T01:45:00.000Z,6.758565556
2022-06-19T05:15:00.000Z,6.75472
2022-04-03T06:30:00.000Z,6.752495556
2022-06-21T04:45:00.000Z,6.74989
2022-04-22T05:45:00.000Z,6.747557143
2022-04-03T23:00:00.000Z,6.746387778
2022-05-04T05:00:00.000Z,6.741503333
2022-05-21T23:30:00.000Z,6.737131111
2022-04-01T23:00:00.000Z,6.735047778
2022-05-13T23:45:00.000Z,6.731581111
2022-05-19T23:45:00.000Z,6.731386667
2022-05-11T23:30:00.000Z,6.727491111
2022-06-20T04:45:00.000Z,6.723107778
2022-03-30T23:00:00.000Z,6.72039
2022-05-20T23:45:00.000Z,6.71814
2022-04-15T23:15:00.000Z,6.711496667
2022-06-13T05:15:00.000Z,6.708771111
2022-05-03T05:45:00.000Z,6.708177778
2022-05-16T23:45:00.000Z,6.69793
2022-06-03T05:15:00.000Z,6.692249111
2022-05-21T05:30:00.000Z,6.687182222
2022-04-30T05:00:00.000Z,6.68575
2022-05-22T04:45:00.000Z,6.685313333
2022-04-12T00:45:00.000Z,6.680071111
2022-04-20T02:30:00.000Z,6.679746667
2022-04-19T05:15:00.000Z,6.679512222
2022-05-02T05:45:00.000Z,6.67631
2022-04-15T05:45:00.000Z,6.674355889
2022-05-08T03:45:00.000Z,6.673239556
2022-04-16T06:00:00.000Z,6.667472222
2022-06-12T01:45:00.000Z,6.665592222
2022-06-13T00:00:00.000Z,6.665113333
2022-04-23T06:00:00.000Z,6.659466667
2022-05-01T05:45:00.000Z,6.659191111
2022-05-30T03:45:00.000Z,6.657939444
2022-06-24T02:30:00.000Z,6.652231111
2022-04-02T06:30:00.000Z,6.649405556
2022-05-18T05:00:00.000Z,6.645140222
2022-06-23T05:15:00.000Z,6.638895833
2022-03-31T23:00:00.000Z,6.633228889
2022-06-25T00:15:00.000Z,6.631981111
2022-05-05T06:00:00.000Z,6.63025
2022-06-04T01:45:00.000Z,6.624188889
2022-05-22T05:00:00.000Z,6.623883333
2022-04-02T23:00:00.000Z,6.623445556
2022-04-19T23:15:00.000Z,6.616297778
2022-04-26T02:45:00.000Z,6.604988889
2022-06-03T01:00:00.000Z,6.603854444
2022-06-14T05:15:00.000Z,6.588995556
2022-05-07T05:45:00.000Z,6.586067778
2022-05-15T23:45:00.000Z,6.583219111
2022-04-18T05:30:00.000Z,6.576232222
2022-04-30T05:45:00.000Z,6.573046667
2022-05-20T05:30:00.000Z,6.56804
2022-04-09T06:15:00.000Z,6.566293333
2022-06-04T02:45:00.000Z,6.565571111
2022-06-17T05:15:00.000Z,6.564676667
2022-06-12T03:00:00.000Z,6.559582222
2022-06-22T05:00:00.000Z,6.558608889
2022-06-12T04:30:00.000Z,6.547946667
2022-05-11T05:45:00.000Z,6.546365556
2022-05-10T05:45:00.000Z,6.537582222
2022-06-08T05:30:00.000Z,6.526287778
2022-05-09T05:45:00.000Z,6.522005556
2022-04-26T02:00:00.000Z,6.518124444
2022-05-18T00:00:00.000Z,6.51185
2022-06-23T00:00:00.000Z,6.502328889
2022-06-21T05:15:00.000Z,6.498884444
2022-06-28T00:00:00.000Z,6.493225
2022-06-14T00:00:00.000Z,6.491065556
2022-05-22T05:15:00.000Z,6.490704444
2022-04-12T23:15:00.000Z,6.483622667
2022-04-06T06:30:00.000Z,6.477872222
2022-06-17T00:00:00.000Z,6.470586667
2022-06-07T03:45:00.000Z,6.470181111
2022-05-30T04:00:00.000Z,6.469495111
2022-05-14T03:00:00.000Z,6.464253333
2022-04-06T23:00:00.000Z,6.463038889
2022-06-22T05:15:00.000Z,6.460458889
2022-03-30T04:45:00.000Z,6.460255556
2022-06-26T02:30:00.000Z,6.458958889
2022-06-16T00:00:00.000Z,6.458403333
2022-06-04T02:30:00.000Z,6.451908889
2022-06-08T02:45:00.000Z,6.450575556
2022-06-07T04:00:00.000Z,6.448325556
2022-06-13T04:00:00.000Z,6.443852222
2022-04-16T05:30:00.000Z,6.442050778
2022-04-11T06:15:00.000Z,6.439825556
2022-04-29T05:00:00.000Z,6.429531111
2022-05-31T02:45:00.000Z,6.425043333
2022-04-04T06:30:00.000Z,6.42369
2022-06-21T00:00:00.000Z,6.420664444
2022-05-22T23:45:00.000Z,6.420612222
2022-04-07T23:00:00.000Z,6.404183333
2022-04-26T23:30:00.000Z,6.401607778
2022-06-27T00:00:00.000Z,6.395572222
2022-04-09T05:45:00.000Z,6.395461111
2022-06-11T04:45:00.000Z,6.394457778
2022-05-04T23:30:00.000Z,6.390498667
2022-05-22T04:30:00.000Z,6.382786667
2022-05-25T04:45:00.000Z,6.38202
2022-04-26T04:15:00.000Z,6.370803333
2022-05-22T03:30:00.000Z,6.367828889
2022-05-14T23:30:00.000Z,6.366893333
2022-04-07T00:15:00.000Z,6.361692222
2022-06-12T02:45:00.000Z,6.352194444
2022-04-07T06:30:00.000Z,6.350566667
2022-06-25T02:45:00.000Z,6.347722917
2022-05-19T04:45:00.000Z,6.344795556
2022-05-19T05:15:00.000Z,6.344047778
2022-05-27T23:45:00.000Z,6.333125556
2022-06-06T04:45:00.000Z,6.322176667
2022-03-30T04:15:00.000Z,6.320968889
2022-06-12T02:15:00.000Z,6.319852222
2022-06-06T04:15:00.000Z,6.313818111
2022-05-07T01:00:00.000Z,6.313773889
2022-05-29T02:30:00.000Z,6.298146667
2022-05-23T05:30:00.000Z,6.298085556
2022-05-12T05:45:00.000Z,6.292295556
2022-04-22T06:00:00.000Z,6.291813333
2022-05-26T01:45:00.000Z,6.290219444
2022-04-19T00:00:00.000Z,6.289815222
2022-06-16T04:15:00.000Z,6.288527444
2022-06-16T03:30:00.000Z,6.288003333
2022-06-26T00:00:00.000Z,6.286305556
2022-04-05T23:45:00.000Z,6.280485222
2022-04-08T23:00:00.000Z,6.272206667
2022-06-09T00:45:00.000Z,6.270494444
2022-05-17T23:45:00.000Z,6.261200778
2022-03-29T23:45:00.000Z,6.260891111
2022-06-12T05:45:00.000Z,6.256558889
2022-06-25T00:00:00.000Z,6.253197778
2022-06-07T00:15:00.000Z,6.246280778
2022-04-07T00:00:00.000Z,6.240883
2022-04-30T23:15:00.000Z,6.237006667
2022-03-30T05:00:00.000Z,6.231026667
2022-06-02T03:00:00.000Z,6.224244444
2022-05-27T05:30:00.000Z,6.223615556
2022-04-17T06:00:00.000Z,6.221946667
2022-05-25T05:30:00.000Z,6.217254444
2022-04-21T00:30:00.000Z,6.213368889
2022-05-05T01:00:00.000Z,6.213138889
2022-06-11T05:15:00.000Z,6.206434444
2022-05-01T23:15:00.000Z,6.20621
2022-04-08T06:30:00.000Z,6.201967778
2022-05-10T23:15:00.000Z,6.185095556
2022-04-12T04:45:00.000Z,6.183142222
2022-04-15T01:30:00.000Z,6.182647444
2022-05-07T23:15:00.000Z,6.178787778
2022-06-16T03:45:00.000Z,6.178648333
2022-06-25T01:15:00.000Z,6.178245625
2022-05-24T23:45:00.000Z,6.17483
2022-06-04T03:15:00.000Z,6.17352
2022-05-04T06:00:00.000Z,6.172418889
2022-04-16T05:15:00.000Z,6.172116667
2022-05-03T23:15:00.000Z,6.147043333
2022-04-30T03:45:00.000Z,6.146836667
2022-06-03T23:45:00.000Z,6.143583333
2022-04-02T06:00:00.000Z,6.139960222
2022-04-12T04:00:00.000Z,6.13822
2022-05-02T23:15:00.000Z,6.131152222
2022-06-04T05:30:00.000Z,6.117656667
2022-04-27T04:00:00.000Z,6.117201111
2022-04-05T23:00:00.000Z,6.112436667
2022-05-16T23:30:00.000Z,6.111888889
2022-06-20T03:45:00.000Z,6.106985556
2022-05-06T23:15:00.000Z,6.104705556
2022-06-21T00:15:00.000Z,6.103904444
2022-05-01T06:00:00.000Z,6.096085556
2022-06-19T02:45:00.000Z,6.094344444
2022-04-22T03:00:00.000Z,6.089588889
2022-06-05T23:45:00.000Z,6.087003556
2022-05-25T01:15:00.000Z,6.075674778
2022-04-21T05:30:00.000Z,6.068786667
2022-06-03T02:00:00.000Z,6.063461111
2022-06-15T00:00:00.000Z,6.060884778
2022-05-28T05:30:00.000Z,6.059285556
2022-05-04T03:00:00.000Z,6.055498889
2022-04-27T23:15:00.000Z,6.049816667
2022-04-28T06:00:00.000Z,6.048018889
2022-05-22T03:00:00.000Z,6.047187778
2022-04-21T06:00:00.000Z,6.034954444
2022-05-13T23:30:00.000Z,6.029482222
2022-04-21T00:45:00.000Z,6.022756667
2022-03-30T05:45:00.000Z,6.021833333
2022-04-07T01:00:00.000Z,6.015157778
2022-04-19T05:30:00.000Z,6.01269
2022-05-15T23:30:00.000Z,6.006067778
2022-06-07T02:15:00.000Z,6.003231111
2022-06-15T05:15:00.000Z,5.995719222
2022-04-27T04:45:00.000Z,5.9923
2022-05-09T23:15:00.000Z,5.990842222
2022-06-08T00:45:00.000Z,5.990151111
2022-05-19T23:30:00.000Z,5.980912222
2022-05-31T02:15:00.000Z,5.978344444
2022-06-04T04:30:00.000Z,5.978136458
2022-05-02T06:00:00.000Z,5.976243333
2022-04-30T06:00:00.000Z,5.975132143
2022-05-03T06:00:00.000Z,5.971303333
2022-05-14T05:45:00.000Z,5.964667778
2022-04-12T06:15:00.000Z,5.956212222
2022-05-17T23:30:00.000Z,5.954907889
2022-04-21T01:30:00.000Z,5.952986667
2022-05-15T05:45:00.000Z,5.951151111
2022-04-29T05:15:00.000Z,5.947393333
2022-05-18T23:30:00.000Z,5.944164333
2022-06-12T03:15:00.000Z,5.943944444
2022-06-11T00:15:00.000Z,5.942395444
2022-05-20T23:30:00.000Z,5.936683333
2022-06-10T05:30:00.000Z,5.929226667
2022-06-24T03:15:00.000Z,5.928140222
2022-06-06T03:15:00.000Z,5.926866
2022-06-19T03:15:00.000Z,5.925244444
2022-05-26T05:15:00.000Z,5.925096556
2022-06-12T23:45:00.000Z,5.91836
2022-05-25T01:45:00.000Z,5.917081111
2022-05-26T02:45:00.000Z,5.906516667
2022-05-08T03:15:00.000Z,5.902957556
2022-05-16T05:45:00.000Z,5.89577
2022-04-29T04:30:00.000Z,5.89303
2022-04-23T06:15:00.000Z,5.892397778
2022-05-04T05:30:00.000Z,5.890016111
2022-06-28T05:30:00.000Z,5.876273333
2022-04-17T04:45:00.000Z,5.876240556
2022-04-29T03:30:00.000Z,5.87451
2022-04-23T23:15:00.000Z,5.873184556
2022-06-15T00:15:00.000Z,5.872038889
2022-03-30T06:15:00.000Z,5.867346667
2022-06-25T00:45:00.000Z,5.859081111
2022-04-15T23:00:00.000Z,5.858704444
2022-06-12T02:30:00.000Z,5.855245556
2022-04-14T06:15:00.000Z,5.847544444
2022-04-10T23:00:00.000Z,5.830552222
2022-06-24T00:45:00.000Z,5.830078125
2022-05-17T05:45:00.000Z,5.827633333
2022-04-19T23:00:00.000Z,5.824497778
2022-04-14T23:15:00.000Z,5.824452
2022-04-12T03:45:00.000Z,5.822117778
2022-06-03T05:00:00.000Z,5.822087222
2022-05-28T04:00:00.000Z,5.817773333
2022-04-18T23:30:00.000Z,5.809805667
2022-06-11T05:00:00.000Z,5.809688889
2022-06-20T23:45:00.000Z,5.807187778
2022-06-25T05:30:00.000Z,5.806541111
2022-06-19T05:30:00.000Z,5.803966667
2022-04-27T04:15:00.000Z,5.803934444
2022-05-19T04:30:00.000Z,5.786847778
2022-04-03T22:45:00.000Z,5.785819333
2022-06-08T03:30:00.000Z,5.782707444
2022-04-21T23:15:00.000Z,5.776023889
2022-05-11T23:15:00.000Z,5.769122222
2022-04-24T05:45:00.000Z,5.760632222
2022-06-02T01:30:00.000Z,5.756394444
2022-03-30T22:45:00.000Z,5.755278222
2022-06-09T00:30:00.000Z,5.75412
2022-04-13T00:00:00.000Z,5.752708889
2022-04-20T06:00:00.000Z,5.749906667
2022-04-22T06:15:00.000Z,5.743042308
2022-06-27T05:30:00.000Z,5.742077778
